# Standing Handjob & Ballrub / Resolution: 31 / Interval length: 13000ms 
0,30
667,65
1333,30
2000,65
2667,30
3333,65
4000,30
4667,65
5333,30
6000,65
6667,30
7333,65
8000,30
8667,65
9333,30
10000,65
10667,30
11333,65
13000,30
13635,65
14270,30
14905,65
15540,30
16175,65
16810,30
17444,65
18079,30
18714,65
19349,30
19984,65
20619,30
21254,65
21889,30
22524,65
23159,30
23794,65
24429,30
25063,65
26000,30
26606,65
27212,30
27818,65
28424,30
29030,65
29636,30
30242,65
30848,30
31455,65
32061,30
32667,65
33273,30
33879,65
34485,30
35091,65
35697,30
36303,65
36909,30
37515,65
39000,30
39580,65
40159,30
40739,65
41319,30
41899,65
42478,30
43058,65
43638,30
44217,65
44797,30
45377,65
45957,30
46536,65
47116,30
47696,65
48275,30
48855,65
49435,30
50014,65
50594,30
51174,65
52000,30
52556,65
53111,30
53667,65
54222,30
54778,65
55333,30
55889,65
56444,30
57000,65
57556,30
58111,65
58667,30
59222,65
59778,30
60333,65
60889,30
61444,65
62000,30
62556,65
63111,30
63667,65
65000,30
65533,65
66067,30
66600,65
67133,30
67667,65
68200,30
68733,65
69267,30
69800,65
70333,30
70867,65
71400,30
71933,65
72467,30
73000,65
73533,30
74067,65
74600,30
75133,65
75667,30
76200,65
76733,30
77267,65
78000,30
78513,65
79026,30
79538,65
80051,30
80564,65
81077,30
81590,65
82103,30
82615,65
83128,30
83641,65
84154,30
84667,65
85179,30
85692,65
86205,30
86718,65
87231,30
87744,65
88256,30
88769,65
89282,30
89795,65
91000,30
91494,65
91988,30
92481,65
92975,30
93469,65
93963,30
94457,65
94951,30
95444,65
95938,30
96432,65
96926,30
97420,65
97914,30
98407,65
98901,30
99395,65
99889,30
100383,65
100877,30
101370,65
101864,30
102358,65
102852,30
103346,65
104000,30
104476,65
104952,30
105429,65
105905,30
106381,65
106857,30
107333,65
107810,30
108286,65
108762,30
109238,65
109714,30
110190,65
110667,30
111143,65
111619,30
112095,65
112571,30
113048,65
113524,30
114000,65
114476,30
114952,65
115429,30
115905,65
117000,30
117460,65
117920,30
118379,65
118839,30
119299,65
119759,30
120218,65
120678,30
121138,65
121598,30
122057,65
122517,30
122977,65
123437,30
123897,65
124356,30
124816,65
125276,30
125736,65
126195,30
126655,65
127115,30
127575,65
128034,30
128494,65
128954,30
129414,65
130000,30
130444,65
130889,30
131333,65
131778,30
132222,65
132667,30
133111,65
133556,30
134000,65
134444,30
134889,65
135333,30
135778,65
136222,30
136667,65
137111,30
137556,65
138000,30
138444,65
138889,30
139333,65
139778,30
140222,65
140667,30
141111,65
141556,30
142000,65
143000,30
143430,65
143860,30
144290,65
144720,30
145151,65
145581,30
146011,65
146441,30
146871,65
147301,30
147731,65
148161,30
148591,65
149022,30
149452,65
149882,30
150312,65
150742,30
151172,65
151602,30
152032,65
152462,30
152892,65
153323,30
153753,65
154183,30
154613,65
155043,30
155473,65
156000,30
156417,65
156833,30
157250,65
157667,30
158083,65
158500,30
158917,65
159333,30
159750,65
160167,30
160583,65
161000,30
161417,65
161833,30
162250,65
162667,30
163083,65
163500,30
163917,65
164333,30
164750,65
165167,30
165583,65
166000,30
166417,65
166833,30
167250,65
167667,30
168083,65
169000,30
169404,65
169808,30
170212,65
170616,30
171020,65
171424,30
171828,65
172232,30
172636,65
173040,30
173444,65
173848,30
174253,65
174657,30
175061,65
175465,30
175869,65
176273,30
176677,65
177081,30
177485,65
177889,30
178293,65
178697,30
179101,65
179505,30
179909,65
180313,30
180717,65
181121,30
181525,65
182000,30
182392,65
182784,30
183176,65
183569,30
183961,65
184353,30
184745,65
185137,30
185529,65
185922,30
186314,65
186706,30
187098,65
187490,30
187882,65
188275,30
188667,65
189059,30
189451,65
189843,30
190235,65
190627,30
191020,65
191412,30
191804,65
192196,30
192588,65
192980,30
193373,65
193765,30
194157,65
195000,30
195381,65
195762,30
196143,65
196524,30
196905,65
197286,30
197667,65
198048,30
198429,65
198810,30
199190,65
199571,30
199952,65
200333,30
200714,65
201095,30
201476,65
201857,30
202238,65
202619,30
203000,65
203381,30
203762,65
204143,30
204524,65
204905,30
205286,65
205667,30
206048,65
206429,30
206810,65
207190,30
207571,65
208000,30
208370,65
208741,30
209111,65
209481,30
209852,65
210222,30
210593,65
210963,30
211333,65
211704,30
212074,65
212444,30
212815,65
213185,30
213556,65
213926,30
214296,65
214667,30
215037,65
215407,30
215778,65
216148,30
216519,65
216889,30
217259,65
217630,30
218000,65
218370,30
218741,65
219111,30
219481,65
219852,30
220222,65
221000,30
221360,65
221721,30
222081,65
222441,30
222802,65
223162,30
223523,65
223883,30
224243,65
224604,30
224964,65
225324,30
225685,65
226045,30
226405,65
226766,30
227126,65
227486,30
227847,65
228207,30
228568,65
228928,30
229288,65
229649,30
230009,65
230369,30
230730,65
231090,30
231450,65
231811,30
232171,65
232532,30
232892,65
233252,30
233613,65
234000,30
234351,65
234702,30
235053,65
235404,30
235754,65
236105,30
236456,65
236807,30
237158,65
237509,30
237860,65
238211,30
238561,65
238912,30
239263,65
239614,30
239965,65
240316,30
240667,65
241018,30
241368,65
241719,30
242070,65
242421,30
242772,65
243123,30
243474,65
243825,30
244175,65
244526,30
244877,65
245228,30
245579,65
245930,30
246281,65
247000,30
247342,65
247684,30
248026,65
248368,30
248709,65
249051,30
249393,65
249735,30
250077,65
250419,30
250761,65
251103,30
251444,65
251786,30
252128,65
252470,30
252812,65
253154,30
253496,65
253838,30
254179,65
254521,30
254863,65
255205,30
255547,65
255889,30
256231,65
256573,30
256915,65
257256,30
257598,65
257940,30
258282,65
258624,30
258966,65
259308,30
259650,65
260000,30
260333,65
260667,30
261000,65
261333,30
261667,65
262000,30
262333,65
262667,30
263000,65
263333,30
263667,65
264000,30
264333,65
264667,30
265000,65
265333,30
265667,65
266000,30
266333,65
266667,30
267000,65
267333,30
267667,65
268000,30
268333,65
268667,30
269000,65
269333,30
269667,65
270000,30
270333,65
270667,30
271000,65
271333,30
271667,65
272000,30
272333,65
273000,30
273325,65
273650,30
273976,65
274301,30
274626,65
274951,30
275276,65
275602,30
275927,65
276252,30
276577,65
276902,30
277228,65
277553,30
277878,65
278203,30
278528,65
278854,30
279179,65
279504,30
279829,65
280154,30
280480,65
280805,30
281130,65
281455,30
281780,65
282106,30
282431,65
282756,30
283081,65
283407,30
283732,65
284057,30
284382,65
284707,30
285033,65
286000,30
286317,65
286635,30
286952,65
287270,30
287587,65
287905,30
288222,65
288540,30
288857,65
289175,30
289492,65
289810,30
290127,65
290444,30
290762,65
291079,30
291397,65
291714,30
292032,65
292349,30
292667,65
292984,30
293302,65
293619,30
293937,65
294254,30
294571,65
294889,30
295206,65
295524,30
295841,65
296159,30
296476,65
296794,30
297111,65
297429,30
297746,65
298063,30
298381,65
299000,30
299310,65
299620,30
299930,65
300240,30
300550,65
300860,30
301171,65
301481,30
301791,65
302101,30
302411,65
302721,30
303031,65
303341,30
303651,65
303961,30
304271,65
304581,30
304891,65
305202,30
305512,65
305822,30
306132,65
306442,30
306752,65
307062,30
307372,65
307682,30
307992,65
308302,30
308612,65
308922,30
309233,65
309543,30
309853,65
310163,30
310473,65
310783,30
311093,65
312000,30
312303,65
312606,30
312909,65
313212,30
313515,65
313818,30
314121,65
314424,30
314727,65
315030,30
315333,65
315636,30
315939,65
316242,30
316545,65
316848,30
317152,65
317455,30
317758,65
318061,30
318364,65
318667,30
318970,65
319273,30
319576,65
319879,30
320182,65
320485,30
320788,65
321091,30
321394,65
321697,30
322000,65
322303,30
322606,65
322909,30
323212,65
323515,30
323818,65
324121,30
324424,65
325000,30
325296,65
325593,30
325889,65
326185,30
326481,65
326778,30
327074,65
327370,30
327667,65
327963,30
328259,65
328556,30
328852,65
329148,30
329444,65
329741,30
330037,65
330333,30
330630,65
330926,30
331222,65
331519,30
331815,65
332111,30
332407,65
332704,30
333000,65
333296,30
333593,65
333889,30
334185,65
334481,30
334778,65
335074,30
335370,65
335667,30
335963,65
336259,30
336556,65
336852,30
337148,65
338000,30
338290,65
338580,30
338870,65
339159,30
339449,65
339739,30
340029,65
340319,30
340609,65
340899,30
341188,65
341478,30
341768,65
342058,30
342348,65
342638,30
342928,65
343217,30
343507,65
343797,30
344087,65
344377,30
344667,65
344957,30
345246,65
345536,30
345826,65
346116,30
346406,65
346696,30
346986,65
347275,30
347565,65
347855,30
348145,65
348435,30
348725,65
349014,30
349304,65
349594,30
349884,65
350174,30
350464,65
351000,30
351284,65
